time_stamp,ADA-USD,AVAX-USD,BNB-USD,BTC-USD,DOGE-USD,DOT-USD,ETH-USD,LTC-USD,MATIC-USD,SHIB-USD,SOL-USD,TRX-USD,USDC-USD,USDT-USD,XRP-USD
2018-01-07,226067008.0,0.0,258050000.0,15866000384,288184000.0,0.0,5569880064.0,1055400000,0.0,0.0,0.0,1750349952.0,0.0,2338180096.0,2395150080.0
2018-01-08,264460992.0,0.0,296617984.0,18413899776,235114000.0,0.0,8450970112.0,1182080000,0.0,0.0,0.0,1532320000.0,0.0,3815749888.0,3315259904.0
2018-01-09,209492000.0,0.0,194750000.0,16659999744,115255000.0,0.0,7965459968.0,940825024,0.0,0.0,0.0,1262109952.0,0.0,2766180096.0,3694700032.0
2018-01-10,236472000.0,0.0,146582000.0,18500800512,100243000.0,0.0,9214950400.0,1009910016,0.0,0.0,0.0,1729920000.0,0.0,3189860096.0,4833639936.0
2018-01-11,229000992.0,0.0,389228000.0,16534099968,62722000.0,0.0,7235899904.0,1079389952,0.0,0.0,0.0,1074579968.0,0.0,3841110016.0,6296119808.0
2018-01-12,365795008.0,0.0,387537984.0,12065699840,56971300.0,0.0,5222300160.0,691160000,0.0,0.0,0.0,679499008.0,0.0,2668219904.0,3330810112.0
2018-01-13,313215008.0,0.0,181676000.0,12763599872,55890600.0,0.0,5746760192.0,961043008,0.0,0.0,0.0,819091008.0,0.0,2759879936.0,2130169984.0
2018-01-14,160712000.0,0.0,129239000.0,11084099584,65899000.0,0.0,4841630208.0,886414976,0.0,0.0,0.0,714278976.0,0.0,2960410112.0,1978200064.0
2018-01-15,972993024.0,0.0,244154000.0,12750799872,62765500.0,0.0,4781100032.0,601769984,0.0,0.0,0.0,1013430016.0,0.0,2557179904.0,1838460032.0
2018-01-16,1632649984.0,0.0,399951008.0,18853799936,68099200.0,0.0,8405139968.0,1405069952,0.0,0.0,0.0,695308992.0,0.0,5552929792.0,5687960064.0
2018-01-17,1713769984.0,0.0,299411008.0,18830600192,58846200.0,0.0,8545160192.0,1422489984,0.0,0.0,0.0,1326569984.0,0.0,5588839936.0,7251210240.0
2018-01-18,1285490048.0,0.0,204899008.0,15020399616,56599300.0,0.0,5938319872.0,936784000,0.0,0.0,0.0,1392329984.0,0.0,4302300160.0,9110439936.0
2018-01-19,584574016.0,0.0,139882000.0,10740400128,30335700.0,0.0,4084450048.0,560284032,0.0,0.0,0.0,706521984.0,0.0,2876989952.0,3697430016.0
2018-01-20,738798976.0,0.0,156744992.0,11801700352,22974100.0,0.0,3975190016.0,540785984,0.0,0.0,0.0,626438976.0,0.0,2942779904.0,2346449920.0
2018-01-21,847731008.0,0.0,141562000.0,9935179776,22933100.0,0.0,3378089984.0,463516000,0.0,0.0,0.0,561259008.0,0.0,3302010112.0,2840750080.0
2018-01-22,522984000.0,0.0,138026000.0,10537400320,19968600.0,0.0,3810099968.0,494091008,0.0,0.0,0.0,623766976.0,0.0,3274899968.0,2642510080.0
2018-01-23,375958016.0,0.0,91706200.0,9660609536,17882700.0,0.0,3556699904.0,441764992,0.0,0.0,0.0,409592000.0,0.0,3126830080.0,2977080064.0
2018-01-24,689838016.0,0.0,105736000.0,9940989952,17449900.0,0.0,3944039936.0,375948992,0.0,0.0,0.0,505468992.0,0.0,2620630016.0,1853440000.0
2018-01-25,654814016.0,0.0,105648000.0,8873169920,21329400.0,0.0,4050190080.0,363137984,0.0,0.0,0.0,362497984.0,0.0,2571930112.0,986067968.0
2018-01-26,810062016.0,0.0,113429000.0,9746199552,19572300.0,0.0,3617690112.0,375476992,0.0,0.0,0.0,381401984.0,0.0,2957009920.0,2037570048.0
2018-01-27,331308992.0,0.0,84009400.0,7583269888,11672900.0,0.0,3002870016.0,291632992,0.0,0.0,0.0,282556992.0,0.0,2051980032.0,689100992.0
2018-01-28,325145984.0,0.0,93871104.0,8350360064,14070700.0,0.0,5372329984.0,363515008,0.0,0.0,0.0,276320992.0,0.0,2546639872.0,1327360000.0
2018-01-29,238318000.0,0.0,71294304.0,7107359744,13073100.0,0.0,3715079936.0,303560992,0.0,0.0,0.0,256876000.0,0.0,2031160064.0,1073680000.0
2018-01-30,359622016.0,0.0,59389600.0,8637859840,15855900.0,0.0,4107859968.0,433227008,0.0,0.0,0.0,267126000.0,0.0,3108630016.0,1134640000.0
2018-01-31,505904000.0,0.0,50435000.0,8041160192,14754700.0,0.0,3757560064.0,363292992,0.0,0.0,0.0,251080992.0,0.0,2663930112.0,1264029952.0
2018-02-01,595624000.0,0.0,82984200.0,9959400448,18748700.0,0.0,5261680128.0,539880000,0.0,0.0,0.0,288656000.0,0.0,3498899968.0,1410419968.0
2018-02-02,1438809984.0,0.0,91468200.0,12726899712,29913700.0,0.0,6713290240.0,815539968,0.0,0.0,0.0,363928992.0,0.0,4785869824.0,3529760000.0
2018-02-03,1404499968.0,0.0,56556200.0,7263790080,18018100.0,0.0,3243480064.0,687676032,0.0,0.0,0.0,241928992.0,0.0,2488529920.0,1988960000.0
2018-02-04,814753984.0,0.0,49990000.0,7073549824,12961600.0,0.0,2997090048.0,1006080000,0.0,0.0,0.0,169960992.0,0.0,2504640000.0,1190960000.0
2018-02-05,658547968.0,0.0,55276900.0,9285289984,12489400.0,0.0,4269530112.0,844678016,0.0,0.0,0.0,167296992.0,0.0,4078980096.0,1286179968.0
2018-02-06,1338390016.0,0.0,97189904.0,13999800320,19139100.0,0.0,6518269952.0,1148409984,0.0,0.0,0.0,271110016.0,0.0,6247249920.0,2361139968.0
2018-02-07,679744000.0,0.0,77970304.0,9169280000,12990100.0,0.0,3896179968.0,817808000,0.0,0.0,0.0,204200000.0,0.0,3307539968.0,1133369984.0
2018-02-08,346383008.0,0.0,82496000.0,9346750464,9462680.0,0.0,3708189952.0,869206976,0.0,0.0,0.0,193436992.0,0.0,2466619904.0,947315008.0
2018-02-09,401271008.0,0.0,9284.0,6784820224,11190100.0,0.0,2495820032.0,722204992,0.0,0.0,0.0,176363008.0,0.0,1631139968.0,1690339968.0
2018-02-10,951824000.0,0.0,80123200.0,7780960256,16717300.0,0.0,2930530048.0,576328000,0.0,0.0,0.0,470408992.0,0.0,2628379904.0,4682010112.0
2018-02-11,331944000.0,0.0,68554600.0,6122189824,11309800.0,0.0,2486650112.0,495720000,0.0,0.0,0.0,273583008.0,0.0,2431739904.0,2555310080.0
2018-02-12,243039008.0,0.0,50792600.0,6256439808,11124300.0,0.0,2243450112.0,535710016,0.0,0.0,0.0,219120000.0,0.0,2457489920.0,1756290048.0
2018-02-13,225695008.0,0.0,41593400.0,5696719872,14149700.0,0.0,2081170048.0,483468000,0.0,0.0,0.0,178960992.0,0.0,2226759936.0,921100032.0
2018-02-14,299008992.0,0.0,68781600.0,7909819904,40527400.0,0.0,2818370048.0,2383340032,0.0,0.0,0.0,186660000.0,0.0,3066190080.0,1457600000.0
2018-02-15,348342016.0,0.0,108962000.0,9062540288,43275000.0,0.0,2900100096.0,2087289984,0.0,0.0,0.0,178912992.0,0.0,3286909952.0,1188530048.0
2018-02-16,192420000.0,0.0,71131800.0,7296159744,26553900.0,0.0,2369449984.0,1300089984,0.0,0.0,0.0,310512992.0,0.0,2605819904.0,568339008.0
2018-02-17,341415008.0,0.0,76093504.0,8660880384,18333100.0,0.0,2525720064.0,863401024,0.0,0.0,0.0,231988000.0,0.0,2797600000.0,1186729984.0
2018-02-18,251314000.0,0.0,62044700.0,8744009728,15291500.0,0.0,2567290112.0,1011120000,0.0,0.0,0.0,195043008.0,0.0,3124179968.0,1113650048.0
2018-02-19,169966000.0,0.0,54898800.0,7652089856,13019200.0,0.0,2169019904.0,767596992,0.0,0.0,0.0,178480992.0,0.0,2546439936.0,556304000.0
2018-02-20,281249984.0,0.0,66512400.0,9926540288,107911000.0,0.0,2545260032.0,1739670016,0.0,0.0,0.0,198212992.0,0.0,3126220032.0,806673024.0
2018-02-21,242378000.0,0.0,55087600.0,9405339648,36813100.0,0.0,2531729920.0,1195820032,0.0,0.0,0.0,179052992.0,0.0,3459830016.0,871526016.0
2018-02-22,208342000.0,0.0,47216100.0,8040079872,20365500.0,0.0,2150370048.0,974379008,0.0,0.0,0.0,162732992.0,0.0,2904620032.0,889707008.0
2018-02-23,222508992.0,0.0,53626800.0,7739500032,19390500.0,0.0,2334820096.0,1065680000,0.0,0.0,0.0,159880992.0,0.0,2815280128.0,896403968.0
2018-02-24,133524000.0,0.0,48709200.0,6917929984,15687300.0,0.0,1926579968.0,937312000,0.0,0.0,0.0,194792992.0,0.0,2417710080.0,489920000.0
2018-02-25,247808000.0,0.0,43814500.0,5706939904,11758800.0,0.0,1646960000.0,1028590016,0.0,0.0,0.0,182260000.0,0.0,1968850048.0,360271008.0
2018-02-26,201812992.0,0.0,53540300.0,7287690240,12068600.0,0.0,2044480000.0,1297080064,0.0,0.0,0.0,189976000.0,0.0,2362210048.0,458612992.0
2018-02-27,106757000.0,0.0,97184400.0,6966179840,12201900.0,0.0,2053980032.0,856454016,0.0,0.0,0.0,219795008.0,0.0,2473019904.0,312712992.0
2018-02-28,114757000.0,0.0,69036400.0,6936189952,13227600.0,0.0,1963980032.0,761321984,0.0,0.0,0.0,298758016.0,0.0,2414230016.0,329529984.0
2018-03-01,184691008.0,0.0,72474200.0,7317279744,15518400.0,0.0,1868519936.0,678542016,0.0,0.0,0.0,318231008.0,0.0,2285570048.0,475256992.0
2018-03-02,107240000.0,0.0,46449100.0,7620590080,22498100.0,0.0,1894419968.0,627142016,0.0,0.0,0.0,824566016.0,0.0,2172250112.0,271036000.0
2018-03-03,115320000.0,0.0,40001900.0,6690570240,21545000.0,0.0,1699369984.0,681865984,0.0,0.0,0.0,399204992.0,0.0,2181489920.0,280852992.0
2018-03-04,94436000.0,0.0,37886900.0,6084149760,12133500.0,0.0,1697939968.0,574675008,0.0,0.0,0.0,314648992.0,0.0,2133910016.0,797225984.0
2018-03-05,202675008.0,0.0,38605100.0,6468539904,13627700.0,0.0,1898489984.0,594828992,0.0,0.0,0.0,284713984.0,0.0,2227680000.0,1706819968.0
2018-03-06,110305000.0,0.0,38182600.0,6832169984,14766900.0,0.0,1943069952.0,661078016,0.0,0.0,0.0,262251008.0,0.0,2491849984.0,875180032.0
2018-03-07,190792992.0,0.0,79740800.0,8797910016,17585500.0,0.0,2175419904.0,755924992,0.0,0.0,0.0,290193984.0,0.0,3037380096.0,809598016.0
2018-03-08,167808992.0,0.0,48535100.0,7186089984,15499400.0,0.0,1891640064.0,612508992,0.0,0.0,0.0,236262000.0,0.0,2636689920.0,499496000.0
2018-03-09,246848992.0,0.0,46893300.0,8704190464,13624400.0,0.0,2233019904.0,943363968,0.0,0.0,0.0,295228992.0,0.0,3131620096.0,989203008.0
2018-03-10,129138000.0,0.0,41645000.0,5386319872,9880540.0,0.0,1532960000.0,625808000,0.0,0.0,0.0,253447008.0,0.0,2218810112.0,402670016.0
2018-03-11,161362000.0,0.0,45451700.0,6296370176,9251440.0,0.0,1562680064.0,669377984,0.0,0.0,0.0,266342000.0,0.0,2394810112.0,472972000.0
2018-03-12,184250000.0,0.0,51188100.0,6457399808,7601500.0,0.0,1764999936.0,567628992,0.0,0.0,0.0,228564992.0,0.0,2155559936.0,355031008.0
2018-03-13,98868704.0,0.0,216111008.0,5991139840,6006560.0,0.0,1425959936.0,468094016,0.0,0.0,0.0,200526000.0,0.0,1890040064.0,279679008.0
2018-03-14,144156000.0,0.0,124112000.0,6438230016,7532350.0,0.0,1810560000.0,480652992,0.0,0.0,0.0,197406000.0,0.0,2151670016.0,479148992.0
2018-03-15,204232992.0,0.0,104531000.0,6834429952,9316740.0,0.0,1770460032.0,564609024,0.0,0.0,0.0,169547008.0,0.0,2259869952.0,888345024.0
2018-03-16,97455296.0,0.0,97626000.0,5289379840,6407110.0,0.0,1417350016.0,436628000,0.0,0.0,0.0,149356000.0,0.0,1872050048.0,502740000.0
2018-03-17,81096600.0,0.0,94679904.0,4426149888,6231110.0,0.0,1267810048.0,403808992,0.0,0.0,0.0,116472000.0,0.0,1687920000.0,319824000.0
2018-03-18,189688992.0,0.0,94840304.0,6639190016,9029610.0,0.0,2685499904.0,595955008,0.0,0.0,0.0,127381000.0,0.0,2639470080.0,923606016.0
2018-03-19,321964000.0,0.0,97938896.0,6729110016,8278910.0,0.0,2046790016.0,504832992,0.0,0.0,0.0,183591008.0,0.0,2638089984.0,1096930048.0
2018-03-20,249683008.0,0.0,96919504.0,6361789952,6638060.0,0.0,1833680000.0,492892000,0.0,0.0,0.0,250396992.0,0.0,2506319872.0,814275968.0
2018-03-21,257686000.0,0.0,131761000.0,6043129856,6711100.0,0.0,1781270016.0,462536000,0.0,0.0,0.0,232926000.0,0.0,2353890048.0,527324000.0
2018-03-22,201540000.0,0.0,112305000.0,5530390016,5210480.0,0.0,1523459968.0,404996992,0.0,0.0,0.0,227472000.0,0.0,2171849984.0,449041984.0
2018-03-23,148850000.0,0.0,157246000.0,5954120192,6178530.0,0.0,1596349952.0,348056000,0.0,0.0,0.0,230134000.0,0.0,1995699968.0,387164000.0
2018-03-24,132660000.0,0.0,255358000.0,5664600064,4461220.0,0.0,1300009984.0,290270016,0.0,0.0,0.0,706931008.0,0.0,1785500032.0,390740000.0
2018-03-25,59349400.0,0.0,189518000.0,4569880064,3476340.0,0.0,1151170048.0,241431008,0.0,0.0,0.0,320430016.0,0.0,1511320064.0,229352000.0
2018-03-26,117497000.0,0.0,132353000.0,5921039872,6061990.0,0.0,1638880000.0,407135008,0.0,0.0,0.0,327374016.0,0.0,2183960064.0,384504992.0
2018-03-27,107510000.0,0.0,102579000.0,5378250240,5235300.0,0.0,1617939968.0,385104000,0.0,0.0,0.0,274910016.0,0.0,2051079936.0,351380992.0
2018-03-28,60260800.0,0.0,92931200.0,4935289856,4912220.0,0.0,1514179968.0,328374016,0.0,0.0,0.0,280836000.0,0.0,1857049984.0,258298000.0
2018-03-29,103465000.0,0.0,81352096.0,6361229824,5630550.0,0.0,1970230016.0,476804000,0.0,0.0,0.0,483100992.0,0.0,2486609920.0,420550016.0
2018-03-30,119874000.0,0.0,75551600.0,6289509888,5378440.0,0.0,1878130048.0,468439008,0.0,0.0,0.0,349432992.0,0.0,2596849920.0,518219008.0
2018-03-31,113124000.0,0.0,89256304.0,4553269760,3505010.0,0.0,1323920000.0,295439008,0.0,0.0,0.0,358492000.0,0.0,1763719936.0,293208000.0
2018-04-01,100833000.0,0.0,87918096.0,4532100096,3373820.0,0.0,1256930048.0,274182016,0.0,0.0,0.0,219372992.0,0.0,1832530048.0,297868992.0
2018-04-02,102697000.0,0.0,116071000.0,4333440000,5034000.0,0.0,1102259968.0,271703008,0.0,0.0,0.0,241103008.0,0.0,1550880000.0,262342000.0
2018-04-03,155987008.0,0.0,141287008.0,5499700224,6618080.0,0.0,1363399936.0,375408992,0.0,0.0,0.0,240608000.0,0.0,1753520000.0,578238976.0
2018-04-04,154800992.0,0.0,119600000.0,4936000000,5330250.0,0.0,1287730048.0,380351008,0.0,0.0,0.0,157468992.0,0.0,1772329984.0,415257984.0
2018-04-05,113407000.0,0.0,103864000.0,5639320064,4829150.0,0.0,1210680064.0,294022016,0.0,0.0,0.0,1488739968.0,0.0,1609469952.0,358755008.0
2018-04-06,51827500.0,0.0,81989696.0,3766810112,2848290.0,0.0,967105984.0,233190000,0.0,0.0,0.0,661966976.0,0.0,1257110016.0,218156000.0
2018-04-07,48205400.0,0.0,87924896.0,3976610048,3034220.0,0.0,951475008.0,211470000,0.0,0.0,0.0,245334000.0,0.0,1332259968.0,209076000.0
2018-04-08,51093100.0,0.0,79045000.0,3652499968,3683180.0,0.0,948488000.0,194664000,0.0,0.0,0.0,215712992.0,0.0,1090880000.0,137548000.0
2018-04-09,93021904.0,0.0,80643696.0,4894060032,4827250.0,0.0,1478390016.0,260171008,0.0,0.0,0.0,295115008.0,0.0,1678770048.0,271775008.0
2018-04-10,55981300.0,0.0,87608200.0,4272750080,10212100.0,0.0,1196000000.0,202879008,0.0,0.0,0.0,303561984.0,0.0,1253949952.0,154495008.0
2018-04-11,91793296.0,0.0,92759696.0,4641889792,25292400.0,0.0,1439040000.0,230068992,0.0,0.0,0.0,301439008.0,0.0,1741699968.0,341707008.0
2018-04-12,488007008.0,0.0,133239000.0,8906250240,13877700.0,0.0,2519360000.0,587510976,0.0,0.0,0.0,415956992.0,0.0,3636590080.0,1346739968.0
2018-04-13,230412992.0,0.0,148215008.0,7764460032,18150400.0,0.0,2419249920.0,458040000,0.0,0.0,0.0,484566016.0,0.0,3218919936.0,1245170048.0
2018-04-14,113212000.0,0.0,94980800.0,5191430144,13585900.0,0.0,1519079936.0,258806000,0.0,0.0,0.0,307575008.0,0.0,2060220032.0,626268032.0
2018-04-15,169798000.0,0.0,115373000.0,5244480000,11867500.0,0.0,1726089984.0,274427008,0.0,0.0,0.0,306262016.0,0.0,2057859968.0,609636992.0
2018-04-16,678780992.0,0.0,75965504.0,5631309824,22272600.0,0.0,1758979968.0,290855008,0.0,0.0,0.0,296337984.0,0.0,2125180032.0,531996000.0
2018-04-17,520975008.0,0.0,77537400.0,6900879872,17139500.0,0.0,1760359936.0,532336000,0.0,0.0,0.0,359111008.0,0.0,2075650048.0,442352992.0
2018-04-18,181118000.0,0.0,90015104.0,6529909760,21720200.0,0.0,1762940032.0,381161984,0.0,0.0,0.0,475425984.0,0.0,2112089984.0,624049024.0
2018-04-19,240910000.0,0.0,78661696.0,7063209984,27012500.0,0.0,2256869888.0,408736000,0.0,0.0,0.0,587153984.0,0.0,2217799936.0,878328000.0
2018-04-20,349348992.0,0.0,86036096.0,8438110208,23110700.0,0.0,2849469952.0,491945984,0.0,0.0,0.0,477675008.0,0.0,3458870016.0,2344069888.0
2018-04-21,294632992.0,0.0,141582000.0,7548550144,25007100.0,0.0,2612460032.0,482924000,0.0,0.0,0.0,715849024.0,0.0,3570040064.0,1563970048.0
2018-04-22,160968000.0,0.0,84873000.0,6629899776,18456900.0,0.0,2426269952.0,338735008,0.0,0.0,0.0,319432000.0,0.0,3176019968.0,946398976.0
2018-04-23,127213000.0,0.0,132041000.0,6925190144,33576300.0,0.0,2386830080.0,376060000,0.0,0.0,0.0,472464000.0,0.0,3075480064.0,674545024.0
2018-04-24,369016992.0,0.0,165599008.0,10678800384,36637000.0,0.0,3581860096.0,643558016,0.0,0.0,0.0,1561020032.0,0.0,5033249792.0,1572930048.0
2018-04-25,351596000.0,0.0,144820992.0,11083100160,38270000.0,0.0,4216140032.0,613467008,0.0,0.0,0.0,2124440064.0,0.0,6126580224.0,1614050048.0
2018-04-26,220715008.0,0.0,127788000.0,8970559488,41358700.0,0.0,2984009984.0,412436992,0.0,0.0,0.0,759337024.0,0.0,4206320128.0,1028590016.0
2018-04-27,197183008.0,0.0,101995000.0,7566289920,38969800.0,0.0,2598129920.0,386742016,0.0,0.0,0.0,717529984.0,0.0,4060179968.0,673793024.0
2018-04-28,636742016.0,0.0,122360000.0,7805479936,35916600.0,0.0,2496659968.0,337116992,0.0,0.0,0.0,718297984.0,0.0,4066050048.0,788718976.0
2018-04-29,671886976.0,0.0,105495000.0,8853000192,37883800.0,0.0,2740559872.0,388081984,0.0,0.0,0.0,1161459968.0,0.0,5167799808.0,896313984.0
2018-04-30,298712000.0,0.0,83765800.0,8673920000,36411800.0,0.0,2853100032.0,341396992,0.0,0.0,0.0,1749639936.0,0.0,4498440192.0,575363968.0
2018-05-01,365521984.0,0.0,75433904.0,7713019904,11657500.0,0.0,2678960128.0,342152000,0.0,0.0,0.0,1043369984.0,0.0,3901110016.0,630809024.0
2018-05-02,272855008.0,0.0,80730304.0,7558159872,49958400.0,0.0,2822269952.0,354656992,0.0,0.0,0.0,401505984.0,0.0,3711889920.0,544425984.0
2018-05-03,300814016.0,0.0,104726000.0,10207299584,50484900.0,0.0,4210939904.0,617984000,0.0,0.0,0.0,789150976.0,0.0,4307829760.0,725228992.0
2018-05-04,171266000.0,0.0,79940496.0,8217829888,14434200.0,0.0,3533410048.0,633054976,0.0,0.0,0.0,727056000.0,0.0,3844979968.0,1007609984.0
2018-05-05,139447008.0,0.0,71502096.0,7651939840,30335800.0,0.0,3035040000.0,741246016,0.0,0.0,0.0,476743008.0,0.0,3848780032.0,668800000.0
2018-05-06,148186000.0,0.0,74731600.0,7222280192,33446900.0,0.0,3105570048.0,626270016,0.0,0.0,0.0,388707008.0,0.0,3948859904.0,640057024.0
2018-05-07,171384992.0,0.0,59800200.0,7394019840,25891500.0,0.0,4316120064.0,573281024,0.0,0.0,0.0,412406016.0,0.0,4137240064.0,602534976.0
2018-05-08,142455008.0,0.0,57865500.0,7415869952,40660100.0,0.0,2920489984.0,466308992,0.0,0.0,0.0,372063008.0,0.0,3317769984.0,465040992.0
2018-05-09,178122000.0,0.0,99046304.0,7226890240,33562300.0,0.0,2877870080.0,448136000,0.0,0.0,0.0,357911008.0,0.0,3236689920.0,611574976.0
2018-05-10,122958000.0,0.0,68250000.0,6906699776,34878500.0,0.0,2748950016.0,426694016,0.0,0.0,0.0,352612992.0,0.0,3430200064.0,399324000.0
2018-05-11,348752000.0,0.0,57027500.0,8488520192,27582800.0,0.0,3290080000.0,530416000,0.0,0.0,0.0,836388992.0,0.0,4733060096.0,991409024.0
2018-05-12,255480992.0,0.0,44001000.0,6821380096,27449400.0,0.0,2668480000.0,410184992,0.0,0.0,0.0,615174016.0,0.0,4539990016.0,596684992.0
2018-05-13,179522000.0,0.0,70816496.0,5866379776,19823500.0,0.0,2362500096.0,383224000,0.0,0.0,0.0,601064000.0,0.0,3179099904.0,532488000.0
2018-05-14,161643008.0,0.0,49317700.0,7364149760,12399700.0,0.0,3005110016.0,584222016,0.0,0.0,0.0,463712000.0,0.0,3820280064.0,613462016.0
2018-05-15,97408800.0,0.0,45696200.0,6705710080,21076900.0,0.0,2523069952.0,415984992,0.0,0.0,0.0,287628000.0,0.0,3315440128.0,422980000.0
2018-05-16,108749000.0,0.0,35233200.0,6760220160,9611630.0,0.0,2476130048.0,351689984,0.0,0.0,0.0,492396000.0,0.0,3238190080.0,429641984.0
2018-05-17,83683800.0,0.0,54251500.0,5862530048,17314000.0,0.0,2350619904.0,320248992,0.0,0.0,0.0,304225984.0,0.0,3026749952.0,337999008.0
2018-05-18,79212200.0,0.0,243260992.0,5764190208,13622000.0,0.0,2305740032.0,371688000,0.0,0.0,0.0,263304992.0,0.0,3051709952.0,344944000.0
2018-05-19,57778000.0,0.0,138320992.0,4712399872,15007400.0,0.0,2021549952.0,310963008,0.0,0.0,0.0,206880992.0,0.0,2569299968.0,249039008.0
2018-05-20,101310000.0,0.0,95390200.0,5191059968,15909900.0,0.0,2156910080.0,324983008,0.0,0.0,0.0,470467008.0,0.0,2610939904.0,275614016.0
2018-05-21,85090304.0,0.0,97367296.0,5154990080,18454500.0,0.0,2005170048.0,308376992,0.0,0.0,0.0,802233024.0,0.0,2406449920.0,250480992.0
2018-05-22,78363296.0,0.0,86545104.0,5137010176,10205700.0,0.0,2230469888.0,294447008,0.0,0.0,0.0,498436000.0,0.0,2417590016.0,234712992.0
2018-05-23,124268000.0,0.0,68215200.0,6491120128,14899100.0,0.0,2995429888.0,373329984,0.0,0.0,0.0,608060032.0,0.0,3360600064.0,482480992.0
2018-05-24,127678000.0,0.0,54410900.0,6049220096,10460200.0,0.0,2791099904.0,345857984,0.0,0.0,0.0,587902016.0,0.0,3122710016.0,440532992.0
2018-05-25,83368000.0,0.0,49173800.0,4867829760,10613600.0,0.0,2110919936.0,297743008,0.0,0.0,0.0,301519008.0,0.0,2375610112.0,289816000.0
2018-05-26,60616400.0,0.0,43258400.0,4051539968,6353660.0,0.0,1694300032.0,275851008,0.0,0.0,0.0,334004992.0,0.0,1872140032.0,213242000.0
2018-05-27,58991000.0,0.0,36691600.0,4056519936,3494870.0,0.0,1788790016.0,258727008,0.0,0.0,0.0,311443008.0,0.0,1885900032.0,186963008.0
2018-05-28,95106200.0,0.0,33398400.0,5040600064,7502800.0,0.0,2356900096.0,295723008,0.0,0.0,0.0,493598016.0,0.0,2582710016.0,327903008.0
2018-05-29,185184000.0,0.0,48807700.0,5662660096,9244550.0,0.0,2330820096.0,350520000,0.0,0.0,0.0,569742976.0,0.0,3003919872.0,380744000.0
2018-05-30,222612000.0,0.0,43146300.0,4922540032,7463910.0,0.0,2053970048.0,305275008,0.0,0.0,0.0,463945984.0,0.0,2429060096.0,320604992.0
2018-05-31,202076000.0,0.0,93931696.0,5127130112,8971080.0,0.0,1985040000.0,297183008,0.0,0.0,0.0,371256992.0,0.0,2613339904.0,283328000.0
2018-06-01,130538000.0,0.0,80342200.0,4921460224,5436780.0,0.0,1945890048.0,290886016,0.0,0.0,0.0,268287008.0,0.0,2486080000.0,263088000.0
2018-06-02,116435000.0,0.0,87983000.0,4939299840,5918490.0,0.0,1880390016.0,310800000,0.0,0.0,0.0,297120992.0,0.0,3187569920.0,315206016.0
2018-06-03,117208000.0,0.0,82182304.0,4851760128,19570200.0,0.0,1832550016.0,322787008,0.0,0.0,0.0,250455008.0,0.0,2796300032.0,327804000.0
2018-06-04,115605000.0,0.0,58219100.0,4993169920,22162200.0,0.0,1903430016.0,299780992,0.0,0.0,0.0,216791008.0,0.0,2798279936.0,558131008.0
2018-06-05,119846000.0,0.0,101474000.0,4961739776,18819700.0,0.0,1844269952.0,300892000,0.0,0.0,0.0,220480992.0,0.0,2796069888.0,386328000.0
2018-06-06,84766304.0,0.0,157806000.0,4692259840,21273700.0,0.0,1756530048.0,324158016,0.0,0.0,0.0,188314000.0,0.0,2508359936.0,273966016.0
2018-06-07,76949400.0,0.0,131031000.0,4485799936,6110720.0,0.0,1880140032.0,365670016,0.0,0.0,0.0,164796000.0,0.0,2554540032.0,244568000.0
2018-06-08,68728600.0,0.0,94394600.0,4227579904,6921140.0,0.0,1637779968.0,285831008,0.0,0.0,0.0,176148000.0,0.0,2219579904.0,221887008.0
2018-06-09,51481400.0,0.0,85299904.0,3845220096,4672910.0,0.0,1519309952.0,242235008,0.0,0.0,0.0,171568992.0,0.0,2006880000.0,175990000.0
2018-06-10,137836000.0,0.0,79288200.0,5804839936,7439530.0,0.0,2234880000.0,399889984,0.0,0.0,0.0,330216000.0,0.0,3845029888.0,492555008.0
2018-06-11,89350704.0,0.0,83039696.0,4745269760,4841840.0,0.0,1982119936.0,331430016,0.0,0.0,0.0,254203008.0,0.0,2913220096.0,336547008.0
2018-06-12,82885904.0,0.0,116016000.0,4654380032,4965300.0,0.0,1932760064.0,333163008,0.0,0.0,0.0,199435008.0,0.0,2702340096.0,309544000.0
2018-06-13,99731600.0,0.0,97415904.0,5052349952,11074900.0,0.0,2080130048.0,360492992,0.0,0.0,0.0,242384000.0,0.0,3056750080.0,359864992.0
2018-06-14,199562000.0,0.0,80329504.0,5138710016,9869880.0,0.0,2458650112.0,367742016,0.0,0.0,0.0,283351008.0,0.0,3104209920.0,379824992.0
2018-06-15,73950496.0,0.0,79159296.0,3955389952,12125600.0,0.0,1808269952.0,293284992,0.0,0.0,0.0,210247008.0,0.0,2376110080.0,241684992.0
2018-06-16,42213400.0,0.0,81354704.0,3194170112,6642410.0,0.0,1314109952.0,259324992,0.0,0.0,0.0,137208000.0,0.0,1797939968.0,202682000.0
2018-06-17,35748800.0,0.0,107346000.0,3104019968,6253640.0,0.0,1264870016.0,242331008,0.0,0.0,0.0,114357000.0,0.0,1548390016.0,166028000.0
2018-06-18,55507800.0,0.0,106776000.0,4039200000,8143520.0,0.0,1513869952.0,282937984,0.0,0.0,0.0,173063008.0,0.0,2073910016.0,276527008.0
2018-06-19,69854400.0,0.0,80738096.0,4057029888,4460270.0,0.0,1726569984.0,284982016,0.0,0.0,0.0,360852000.0,0.0,2253370112.0,255400000.0
