time_stamp,price_usd_close,price_drawdown_relative,block_count,block_interval_mean,block_interval_median,block_size_mean,block_size_sum,utxo_created_count,utxo_spent_count,utxo_created_value_sum,utxo_spent_value_sum,utxo_created_value_mean,utxo_spent_value_mean,utxo_created_value_median,utxo_spent_value_median,address_count,sending_count,receiving_count,active_count,new_non_zero_count,volume_sum,volume_mean,volume_median,difficulty_latest,hash_rate_mean,active_more_1y_percent,count,rate,size_mean,transfers_volume_sum,transfers_volume_mean,transfers_volume_median
2017-09-25,3918.890667419078,-0.21216424413498502,125,689.784,431,916413.568,114551696,632336,543296,1995684.92139961,1994122.42139961,3.15605140526494,3.67041616614075,0.01768515,0.02417805,307186335,414079,505232,658166,338327,147.37049675,0.0006507055729470001,0.00034578,4739070921457520000000,6870369451099940000,0.48935222791516303,226478,2.621273148148148,505.611202854136,1993975.05090286,8.80427701985571,0.13496319
2017-09-26,3886.1024756670427,-0.21875583140410002,138,630.528985507246,425,962231.108695652,132787893,673642,641263,2093406.99110012,2091681.99110012,3.10759571270814,3.26181612084296,0.019608,0.02243291,307568556,479004,544622,728969,382221,150.08561133,0.000569563247428,0.00034126,4739070921457520000000,7516023894833400000,0.488770534615217,263510,3.049884259259259,503.743512580169,2091531.90548879,7.93720126556409,0.12014609
2017-09-27,4199.9683304292685,-0.155657683506632,147,582.863945578231,427,848984.285714286,124800690,669713,587427,2168984.57933849,2167147.07933849,3.23867773111544,3.68921939124094,0.02071761,0.02459503,307945483,438155,548164,691447,376927,143.49865258,0.000556597595863,0.00033746,4739070921457520000000,8130664038167810000,0.488606104072949,257814,2.983958333333333,483.881740324429,2167003.58068591,8.40529831850057,0.1325507
2017-09-28,4187.576245896319,-0.158148931186983,177,489.536723163842,357,843941.966101695,149377728,700075,690445,2302851.100965,2300638.600965,3.28943484764487,3.3321098725677,0.0207,0.02819084,308344617,498372,561791,758800,399134,134.45160224,0.00048749851246700004,0.00030778,4739070921457520000000,9680726076747090000,0.488265455410239,275799,3.192118055555555,541.403409729535,2300504.14936276,8.34123455619025,0.12641846
2017-09-29,4156.659983678401,-0.16436419435200902,169,506.603550295858,375,832814.01183432,140745568,690052,646693,1960682.74712834,1958570.24712834,2.84135506763024,3.02859354767771,0.01790545,0.02705569,308716997,459946,569239,743914,372380,115.33216245,0.000453583262017,0.00027679,4739070921457520000000,9354594768808650000,0.488067236365866,254269,2.9429282407407413,553.307390991441,1958454.91496589,7.70229526590297,0.11998869999999999
2017-09-30,4335.467009689982,-0.128417652218803,138,629.521739130435,449,786213.398550725,108497449,569669,516010,1660940.91986021,1659215.91986021,2.91562454664059,3.21547241305442,0.017182140000000002,0.02181599,309033162,394913,467812,628468,316165,101.44145793,0.00047728172546300003,0.00025076,4739070921457520000000,7528049671491340000,0.487334446330888,212540,2.459953703703704,510.262153006493,1659114.47840228,7.80612815659302,0.12286323
2017-10-01,4382.812284253591,-0.11889957597274602,130,666.307692307692,448,912847.292307692,118670148,504280,586638,1439109.25509961,1437484.25509961,2.85379006722378,2.45037698734076,0.01843558,0.01020349,309329355,413866,416585,624780,296193,119.05349794,0.000584963360111,0.00026159999999999996,4739070921457520000000,7112436155500790000,0.48712492160442106,203523,2.355590277777778,582.864644290806,1437365.20160167,7.06242145409449,0.10250397
2017-10-02,4391.750560395145,-0.11710266604651101,150,578.833333333333,338,1001502.39333333,150225359,763671,697849,2028711.64935144,2026836.64935144,2.6565257150676898,2.90440575160449,0.01821079,0.02,309740944,527026,606121,815048,411589,180.47323995,0.000612080772557,0.00033222,4826956054821220000000,8335227471987850000,0.48642897941344104,294852,3.412638888888889,509.325176698835,2026656.17611149,6.87346932057931,0.10313743
2017-10-03,4311.3560516755,-0.133264808325988,183,470.51912568306,325,875862.234972678,160282789,727863,741202,1622695.28263551,1620407.78263551,2.22939657962487,2.18618916656391,0.01621616,0.01248922,310150200,503177,591544,785892,409256,152.53441884,0.0005410000348990001,0.00030468,4826956054821220000000,10258788200827900000,0.48589068658151,281949,3.263298611111111,568.262965997414,1620255.24821667,5.74662526987747,0.0986391
2017-10-04,4215.182333536646,-0.152599130294754,134,650.671641791045,489,837474.365671642,112221565,602596,523438,1468790.74049577,1467115.74049577,2.43743858322288,2.80284530449789,0.01988372,0.02339444,310495678,392514,496065,639795,345478,136.73283395,0.0005876129559670001,0.0003277,4826956054821220000000,7418420820576250000,0.48602789295179905,232692,2.693194444444444,482.082340604756,1466979.00766182,6.30438093128182,0.12362201
2017-10-05,4317.528621996602,-0.132023903177756,125,687.336,508,1018034.224,127254278,679484,602304,1666611.72672148,1665049.22672148,2.45276081073496,2.76446649320192,0.01838021,0.02476205,310885454,457512,552615,727413,389776,160.34424031,0.000587087780043,0.000339,4826956054821220000000,7022702222524670000,0.48393205851441407,273118,3.161087962962963,465.779285876421,1664888.88248117,6.09585923476727,0.10216901
2017-10-06,4362.980772637618,-0.12288641185816901,159,544.106918238994,414,920435.79245283,146349291,746029,704696,1383027.02614632,1381039.52614632,1.85385156092637,1.95976637606333,0.01465146,0.01589158,311287184,518916,609671,819046,401730,149.02120217,0.000525573824398,0.000327,4826956054821220000000,8871337402662870000,0.48357844446347803,283540,3.281712962962963,515.962693094448,1380890.50494415,4.87017882818706,0.09040000000000001
2017-10-07,4427.349482966946,-0.109946022380613,158,548.962025316456,377,836508.069620253,132168275,612780,584409,1055525.54442849,1053550.54442849,1.7225195737924,1.80276235381127,0.01184608,0.01442163,311637821,407885,505770,670943,350637,108.21556432,0.00046832778368200004,0.00030736,4826956054821220000000,8792877889939030000,0.48324155575029804,231068,2.674398148148148,571.761256426686,1053442.32886417,4.5590143544938,0.0790218
2017-10-08,4599.584772520529,-0.075320631919939,182,467.593406593407,321,764419.901098901,139124422,613106,638213,1273611.93697547,1271336.93697547,2.07731116148836,1.99202607432858,0.012320000000000001,0.01381488,311968159,447727,496270,689817,330338,111.79647505,0.00046933277519500003,0.00027645,4826956054821220000000,10322977156558700000,0.48262336441291304,238203,2.756979166666666,583.803075528021,1271225.14050042,5.33673018601963,0.07461181
2017-10-09,4770.758812461939,-0.040908590200356004,161,544.819875776398,352,921536.217391304,148367331,731153,715204,2564018.87724091,2562006.37724091,3.50681577896956,3.58220364712851,0.018850000000000002,0.019,312377821,524599,585036,800785,409662,149.34098656,0.0005031958709500001,0.0002825,4826956054821220000000,8859728268801770000,0.48178812185638403,296785,3.435011574074074,499.732954832626,2561857.03625435,8.6320300428065,0.09936663
2017-10-10,4742.204586062306,-0.046649000548040005,160,533.38125,389,964272.5875,154283614,770192,740325,1952289.66774272,1950289.66774272,2.53480907065084,2.6343695913858403,0.01674659,0.01764873,312799803,536679,613351,826207,421982,167.2582099,0.0005521148009010001,0.00031009,4826956054821220000000,9049729541151320000,0.48125644393057304,302941,3.506261574074074,509.108971713952,1950122.40953282,6.43730102407007,0.09497158
2017-10-11,4817.076001241959,-0.031597195591820004,139,621.086330935252,463,1016095.07194245,141237215,752318,661433,1778444.16169992,1776706.66169992,2.36395269247835,2.68614759423844,0.014969670000000001,0.020202150000000002,313219879,487998,604448,780237,420076,148.17289183,0.0005068859189580001,0.00031809,4826956054821220000000,7771795665753310000,0.48132470362607405,292320,3.383333333333333,482.99882662836,1776558.48880809,6.07744420090353,0.08429572
2017-10-12,5421.25647434388,-0.001659458381356,153,572.398692810458,339,977542.986928105,149564077,724785,699258,1979554.76639702,1977642.26639702,2.73123031850414,2.82820113090879,0.02,0.023961470000000002,313644460,503258,587996,783600,424581,174.4145147,0.000595249033995,0.00031796,4826956054821220000000,8432856530683240000,0.480895129299137,293011,3.391331018518518,510.262921869827,1977467.85188232,6.7487836698359995,0.11402601
2017-10-13,5622.401537310861,-0.033917429856097005,136,633.654411764706,503,1025495.08088235,139467331,815265,624520,1971283.3837668,1969583.3837668,2.41796640818237,3.15375549824953,0.017836599999999998,0.03326109,314093411,474910,660198,819141,448951,281.53458216,0.0009091057053820001,0.0005404,4826956054821220000000,7617647672298700000,0.48043923403340705,309683,3.584293981481481,450.208287183988,1969301.84918464,6.35908929190377,0.11231239
2017-10-14,5806.274837910411,-0.002322960900929,141,613.177304964539,468,1023221.43971631,144274223,748390,672195,1518393.19596523,1516630.69596523,2.02887958947238,2.25623620521608,0.01120577,0.01704872,314499305,478606,594469,796782,405894,227.59563891,0.0007767795757320001,0.0004959,4826956054821220000000,7872039646184170000,0.480195204919427,292999,3.391192129629629,492.244229502493,1516403.10032632,5.17545486614736,0.07542902
2017-10-15,5690.443312043671,-0.025651484381339,195,443.0,314,893767.861538462,174284733,715357,806999,1324663.96362477,1322226.46362477,1.85175229098865,1.63844870145412,0.01063551,0.00991627,314895057,527077,578167,826687,395752,162.7073282,0.000574373330085,0.00035482,5140185481246050000000,11476689045728300000,0.47940579224065405,283278,3.278680555555555,615.013036663633,1322063.75629657,4.66701881648618,0.06173291
2017-10-16,5751.401295318684,-0.015213928419151002,174,496.218390804598,341,917763.637931034,159690873,804289,731730,1925205.5637293,1923030.5637293,2.39367387062273,2.62806030056074,0.013236699999999999,0.015314020000000001,315343672,533530,643444,850037,448615,193.41946089,0.000614906520373,0.00039517,5140185481246050000000,10358716195325700000,0.47837703383032704,314551,3.6406365740740743,507.494199668736,1922837.14426841,6.1129582937852,0.07365248
2017-10-17,5593.760390967677,-0.042206057631668,164,527.164634146341,366,986573.225609756,161798009,842381,744079,2826171.9371507,2824121.9371507,3.35498062889676,3.79545980621775,0.014725460000000001,0.01757934,315819106,545805,670961,873931,475434,209.13726138,0.0006256462105330001,0.00040651,5140185481246050000000,9750626556293470000,0.477981348227397,334274,3.8689120370370373,483.863046482836,2823912.79988932,8.447898430297471,0.0778475
2017-10-18,5574.307180341964,-0.045536941687232005,151,558.456953642384,402,1017521.49006623,153645745,837408,695624,2154353.26190085,2152465.76190085,2.57264471070356,3.09429485167397,0.01328971,0.01872827,316280531,489691,646470,818810,461425,192.2026716,0.000583443640492,0.00039843,5140185481246050000000,9204264442801870000,0.4783025522462,329428,3.812824074074074,466.24790546038,2152273.55922925,6.53336558892763,0.077341
2017-10-19,5700.819182972686,-0.023874871579215,178,498.039325842697,331,994041.320224719,176939355,889983,827698,1911311.86748038,1909086.86748038,2.147582445373,2.30650172826366,0.01287551,0.01357,316767692,573935,692428,910155,487161,191.51239568,0.00053673945769,0.00035123,5140185481246050000000,10320842581153000000,0.477422675268846,356807,4.129710648148148,495.729164506282,1908895.3550847,5.34993807600388,0.06458606
2017-10-20,5997.446764076106,-0.010503151729977001,179,480.860335195531,336,993012.631284916,177749261,818192,776771,1927247.42106099,1925009.92106099,2.35549531291064,2.4782206352464202,0.01374375,0.01170206,317192692,522952,644647,850237,425000,161.97244556,0.0005187600344610001,0.00033797,5140185481246050000000,10689560159200700000,0.47723492718485505,312230,3.613773148148148,569.09752746373,1924847.94861543,6.16483985720607,0.07819752
2017-10-21,6015.723555007538,-0.026958544426765003,153,567.300653594771,389,1040078.75163399,159132049,763871,723245,1562588.59974057,1560676.09974057,2.04561843523392,2.15788024769002,0.01217832,0.014,317616330,497465,606399,805466,423638,167.76730117,0.000537536530034,0.00030272000000000003,5140185481246050000000,9060778352139420000,0.47730626949146,312104,3.6123148148148143,509.703493066396,1560508.3324394,4.99996261643352,0.06073526
2017-10-22,5998.832263653103,-0.029690705666514,182,473.0,337,1005286.22527473,182962093,727595,889293,1499204.49492528,1496929.49492528,2.06049312450646,1.6832804204298,0.01099892,0.007500000000000001,317999794,696896,573790,981705,383464,155.33193023,0.00053757559372,0.00030396,5140185481246050000000,10867199748934600000,0.47641532249133406,288949,3.344317129629629,632.989212629237,1496774.16299505,5.1800634817737,0.06584772
2017-10-23,5889.672058049323,-0.047347335726078,171,504.333333333333,407,972171.251461988,166241284,799367,789284,2994818.3370452,2992680.8370452,3.74648732940591,3.79164006497686,0.017928,0.019,318456651,556353,640527,877347,456857,185.64433949,0.0005876215541340001,0.00031,5140185481246050000000,10192039949595600000,0.47519772826814605,315925,3.656539351851851,526.02295164991,2992495.19270571,9.47216963743198,0.11961975
2017-10-24,5518.766212981871,-0.107341243369097,167,519.814371257485,408,1041011.64071856,173848944,883246,819140,2586032.10808468,2583944.60808468,2.92787299131236,3.15446029748843,0.017155999999999998,0.01890459,318958934,608636,716445,957970,502283,199.79056912,0.000575677401203,0.000327,5140185481246050000000,9888502060478640000,0.474854326687395,347053,4.016817129629629,500.767341011317,2583744.81751556,7.44481337869303,0.10934946
2017-10-25,5744.7936868947845,-0.070781368201181,185,467.178378378378,293,969675.556756757,179389978,788191,844639,1984823.18035522,1982510.68035522,2.51820076650861,2.34716924077058,0.01341906,0.0105,319405002,607960,636233,919313,446068,141.97537543,0.00045038662383,0.00028815,5140185481246050000000,11002618526756600000,0.474391927616985,315230,3.64849537037037,568.877698823074,1982368.70497979,6.28864227700358,0.07440804
2017-10-26,5890.7143073772,-0.047178752214254,180,477.255555555556,351,732356.488888889,131824168,690218,607512,1743919.65748384,1741669.65748384,2.52662152752298,2.8668893083327402,0.01527231,0.01737068,319788383,450857,555535,730701,383381,112.65051758,0.000424060943959,0.0002634,6239899337759590000000,11353093649883600000,0.474145021115264,265647,3.074618055555555,496.010619355768,1741557.00696626,6.55590692522882,0.08660000000000001
2017-10-27,5778.700983300991,-0.065296873319068,104,835.086538461538,636,1031948.46153846,107322640,667718,476857,2003977.22489855,2002677.22489855,3.00123289307541,4.19974379090283,0.01640041,0.0311725,320158832,373636,552366,673637,370449,166.66745997,0.0006758944472960001,0.00040679999999999997,6239899337759590000000,7472158932480480000,0.47494445133561,246588,2.854027777777777,435.092822846197,2002510.55743858,8.12087594464684,0.10886000000000001
2017-10-28,5752.944303324972,-0.069463008472293,85,1016.02352941176,805,1007806.90588235,85663587,536785,383124,1417695.81194228,1416633.31194228,2.64108686334803,3.69758436418048,0.015879,0.03315285,320462212,302187,440609,555034,303380,175.03828084,0.0008456731817890001,0.00054567,6239899337759590000000,6141490976466090000,0.47473939698125506,206981,2.395613425925926,413.736797097322,1416458.27366144,6.84342173272642,0.11642798
2017-10-29,6150.617275448098,-0.018514680292132,154,557.688311688312,327,1018008.4025974,156773294,864989,748125,1659959.90509793,1658034.90509793,1.91905319616541,2.21625384140075,0.0102528,0.018000000000000002,320922747,553227,666747,911577,460535,278.85712501,0.0008352241584620001,0.00058082,6239899337759590000000,11188865190431000000,0.47431836078914,333871,3.864247685185185,469.408199574079,1657756.04797292,4.96525918086011,0.06572202
2017-10-30,6122.688025941843,-0.022971492861217,147,588.12925170068,478,1028509.13605442,151190843,819328,719081,1855584.22744581,1853746.72744581,2.26476359583199,2.57793868485721,0.01307869,0.018991730000000002,321398226,533199,672629,889423,475479,263.59097424,0.000834333473364,0.000565,6239899337759590000000,10609741514668400000,0.47392427409284,315930,3.656597222222222,478.402323299462,1853483.13647157,5.86675256060375,0.07769311
2017-10-31,6441.3050298221515,-0.000350802869665,138,630.398550724638,435,1036997.17391304,143105610,744382,675422,1916686.47664081,1914961.47664081,2.57486945767201,2.83520743570806,0.01606225,0.018053,321827145,515174,611365,829224,428919,231.89499927,0.000835967942227,0.0005428200000000001,6239899337759590000000,9898340233471150000,0.473368141063692,277397,3.210613425925926,515.721298355791,1914729.58164154,6.9024884250425504,0.10734364
2017-11-01,6764.760700771038,-0.0024178039852020003,156,550.589743589744,404,1043786.81410256,162830743,914510,767583,2191308.31545988,2189358.31545988,2.39615566309817,2.85227566981015,0.015807810000000002,0.0225337,322346000,584589,733928,960553,518855,296.93760422,0.0008450780345100001,0.0005439700000000001,6239899337759590000000,11333119460374600000,0.47244483145861904,351373,4.06681712962963,463.263218858581,2189061.37785566,6.23002159487401,0.0908624
2017-11-02,7032.252143929542,-0.042827642975629,150,570.026666666667,414,1037395.66,155609349,859510,729381,2251378.16500266,2249503.16500266,2.61937402124777,3.08412635509103,0.01943931,0.02705556,322860829,554415,704991,916822,514829,277.59079476,0.000813276519553,0.0005424,6239899337759590000000,10946679695265000000,0.471942983588341,341324,3.950509259259259,455.751447305206,2249225.5742079,6.58970823677178,0.10160539
2017-11-03,7188.6736621927175,-0.036069377759869,119,734.117647058824,522,1046605.97478992,124546111,798556,551261,3036929.60935422,3035442.10935422,3.80302647447922,5.50636106917455,0.01443992,0.03342242,323299891,432873,670933,818565,439062,271.77385265,0.000979439354509,0.00058458,6239899337759590000000,8499862879960970000,0.47164000609271,277479,3.2115625,448.704377628576,3035170.33550157,10.9383785277501,0.10634763
2017-11-04,7391.499520881289,-0.015365240633555,130,662.423076923077,420,1028248.00769231,133672241,719643,638801,5765969.34505617,5764344.34505617,8.01226350434342,9.0236933646882,0.013850000000000001,0.02,323731488,486977,588076,800310,431597,273.249729,0.000929449299468,0.00064184,6239899337759590000000,9419809718501380000,0.471430828897264,293991,3.402673611111111,454.532856447984,5764071.09532717,19.6062841900849,0.07186776
2017-11-05,7390.662345444837,-0.030610542860251003,141,618.148936170213,432,1042667.16312057,147016070,684345,675967,6077425.12154991,6075662.62154991,8.8806451739254,8.98810536838325,0.01081674,0.012988,324108578,494350,555495,803235,377090,197.6563993,0.0007856383648590001,0.00054918,6239899337759590000000,10094491752132300000,0.47043732429918406,251587,2.911886574074074,584.166777297727,6075464.96515061,24.1485647714333,0.07894000000000001
2017-11-06,6960.162148204395,-0.087076706919102,133,626.548872180451,399,1044553.37593985,138925599,730294,644672,2782648.58633189,2780986.08633189,3.81031281419796,4.31380001974939,0.014226530000000001,0.01865941,324526341,485935,608682,825175,417763,240.33789733,0.0008871961835160001,0.0006322,6239899337759590000000,9959158199493880000,0.470273964052549,270896,3.13537037037037,512.673298978186,2780745.74843456,10.2649937556646,0.09561735
2017-11-07,7123.997698968637,-0.065587366966584,156,569.141025641026,422,1026380.08333333,160115293,898577,739546,3523838.11586754,3521888.11586754,3.92157613189251,4.76222995711902,0.01265217,0.02,325021833,557414,714388,939797,495492,294.12731396,0.0008767357635620001,0.00059961,6239899337759590000000,10963713836533900000,0.46953527981729604,335480,3.88287037037037,477.115607487751,3521593.98855358,10.4971801256515,0.0759001
2017-11-08,7469.009869665808,-0.042828247672707,144,602.486111111111,475,1026831.00694444,147863665,789932,695556,4267323.3349686,4265523.3349686,5.4021401018931,6.13253761734298,0.0160192,0.020871,325474101,520104,646168,860899,452268,262.16939123,0.0008704105259260001,0.00063388,6239899337759590000000,10356918147460500000,0.46914835327332205,301202,3.4861342592592592,490.753022888295,4265261.16557737,14.1607996148008,0.1061106
2017-11-09,7135.421301008343,-0.08557843282308601,153,568.222222222222,426,1024794.02614379,156793486,878731,746314,2237809.57165965,2235897.07165965,2.54663778978965,2.99592004392206,0.01544124,0.02393099,325985322,568448,728011,945877,511221,361.32993999,0.0010592209961940002,0.000678,6239899337759590000000,10981441931919500000,0.46873878674254504,341128,3.948240740740741,459.481643254157,2235535.74171966,6.55336337597515,0.09442477
2017-11-10,6591.128675365988,-0.15533085454377502,120,695.0,481,1050013.06666667,126001568,739618,582546,2333950.77395923,2332450.77395923,3.15561651279339,4.00389115015675,0.019200000000000002,0.03246393,326405029,453526,619971,795398,419707,319.97295719,0.00117799524046,0.0007300000000000001,5860148216372770000000,8769539609242770000,0.46771726486396203,271625,3.1438078703703702,463.73460837552,2332130.80100204,8.585847403597061,0.13490785
2017-11-11,6361.587331249312,-0.184747135203951,80,1063.5125,756,1058251.325,84660106,542026,380705,1664880.36971292,1663880.36971292,3.07158765393709,4.37052407957058,0.01942498,0.05258497,326704754,307942,455456,578293,299725,317.05792683,0.001629665423635,0.00093401,5860148216372770000000,5510182735391230000,0.466529910175136,194554,2.251782407407407,435.014181152791,1663563.31178609,8.55065077966056,0.17481531
2017-11-12,5909.6447898411725,-0.24266466936972603,80,1125.4625,529,1053113.9875,84249119,542990,389853,2087930.62714549,2086930.62714549,3.84524692378408,5.35312188734085,0.02192506,0.05776096,327010793,316228,467922,598617,306039,583.61046709,0.003139614963418,0.00212424,5860148216372770000000,5206880030541020000,0.459862918268214,185886,2.151458333333333,453.089420397449,2086347.0166784,11.2237985468428,0.21059337
2017-11-13,6525.636966247708,-0.163723776105473,140,620.971428571429,525,1041787.8,145850292,846427,668821,4374153.69981811,4372403.69981811,5.16778611719393,6.5374796841279,0.01737127,0.03291886,327484638,519840,694899,917281,473845,783.38626441,0.00253392676393,0.0017009999999999998,5860148216372770000000,9437065775883260000,0.457436944020404,309159,3.578229166666666,471.614437878236,4371620.3135537,14.1403624463581,0.12759875
2017-11-14,6595.548438738197,-0.154764451134799,128,666.0234375,435,1027411.4609375,131508667,752623,609764,3861149.03692858,3859549.03692858,5.13025649884282,6.32957838922694,0.01762813,0.02779953,327900312,471624,604118,817515,415674,615.08687921,0.002262455094623,0.00157296,5860148216372770000000,8798711706557280000,0.45710678672250504,271867,3.146608796296296,483.569705039606,3858933.95004937,14.1941977145051,0.11811379999999999
2017-11-15,7282.068738937433,-0.066785207538035,152,576.585526315789,375,1045910.63157895,158978416,874737,752398,3422899.06038037,3420999.06038037,3.91306079470782,4.54679446301076,0.0154,0.022770000000000002,328386293,569118,709265,951177,485981,603.50996198,0.0018763756606220003,0.00107,5860148216372770000000,10163536802280400000,0.456612349960245,321636,3.722638888888889,494.12478080813,3420395.55041839,10.634367889223899,0.09963157
2017-11-16,7845.321979964913,-0.01383826067697,152,561.822368421053,379,1022789.34868421,155463981,833182,740903,3817994.31245076,3816094.31245076,4.58242534338324,5.15059908307937,0.01556451,0.0216541,328846572,548897,677396,903477,460279,502.64025918,0.0016201449800150002,0.001,5860148216372770000000,10430606799871900000,0.45525407532246703,310244,3.590787037037037,500.941774861092,3815591.67219158,12.2986799815357,0.10455648000000001
2017-11-17,7691.5208803062105,-0.036469862463879,167,521.185628742515,410,1034528.5748503,172766272,858878,835867,3818219.59308752,3816132.09308752,4.44559016890354,4.5654776335081095,0.013694,0.014700000000000001,329284222,611166,684278,980105,437650,401.16643265,0.0013090763016800002,0.00055615,5860148216372770000000,11243879134794600000,0.45447666492276406,306450,3.546875,563.589097732112,3815730.92665487,12.4513980311792,0.07376831
2017-11-18,7780.4865522991895,-0.025324978700919,136,629.713235294118,430,1047779.65441176,142498033,744358,690506,2716113.89752307,2714413.89752307,3.64893491777217,3.93105041451207,0.01080718,0.014359799999999999,329695262,511465,614814,849489,411040,289.98839235,0.00107110340015,0.00041285000000000003,5860148216372770000000,9306058516676550000,0.45408939414666805,270738,3.133541666666666,526.167715651286,2714123.90913072,10.0249093556528,0.0604855
2017-11-19,8033.553355586507,-0.006209574326828,160,543.46875,375,1042986.825,166877892,735576,823484,5442164.82322341,5440164.82322341,7.39850786760771,6.6062787172834,0.01039621,0.00922381,330090908,590084,603340,908885,395646,247.44354414,0.0009348251540070001,0.00039252,5860148216372770000000,10782861418200700000,0.45389281764000405,264695,3.063599537037037,630.245641209709,5439917.37967927,20.551643890814802,0.06960899
2017-11-20,8255.867353185347,-0.0038348920879540003,175,495.908571428571,377,1018682.53714286,178269444,916023,836496,4224222.22523229,4222034.72523229,4.6114805253059,5.04728620965586,0.0125,0.01542791,330589141,626585,734737,989848,498233,329.01817427,0.0009791362479720002,0.00038859999999999996,5860148216372770000000,11816993199958900000,0.452811189127695,336029,3.889224537037037,530.345452327032,4221705.70705802,12.5635159675451,0.07972672
2017-11-21,8096.860431860465,-0.031053139205312004,173,497.861271676301,377,1055894.15606936,182669689,985419,839115,3637233.52189774,3635071.02189774,3.69105276222371,4.33202960487866,0.012391,0.01714469,331108710,610872,753790,979905,519569,310.29655182,0.0008365637467580001,0.00036723,5860148216372770000000,11770644855828300000,0.45220875247194103,370918,4.293032407407407,492.324346621095,3634760.72534592,9.79936461791,0.06231885
2017-11-22,8244.969536672328,-0.013329003613463002,148,587.121621621622,413,1065519.48648649,157696884,833205,731537,3507780.83816063,3505930.83816063,4.20998534353565,4.79255435905586,0.01366686,0.01765789,331571382,541868,673785,870866,462672,256.40318228,0.0008221080920210001,0.00037208,5860148216372770000000,9981148710189070000,0.45218702095956903,311885,3.609780092592592,505.469387755123,3505674.43497835,11.2402790611229,0.07883221
2017-11-23,8035.893848871559,-0.038348976857154,157,545.490445859873,377,1056894.2611465,165932399,927261,773495,3406958.99050021,3404996.49050021,3.6742179283937,4.40209243821902,0.0127123,0.0215744,332086452,582929,747146,956701,515070,265.91956914,0.00075534602795,0.00037367,5860148216372770000000,10742897993630700000,0.45197511359417,352050,4.074652777777778,471.185226530311,3404730.57093107,9.67115628726333,0.07247791
2017-11-24,8215.457903088754,-0.016860644668459,149,581.805369127517,415,1048611.97315436,156243184,862393,725838,2677848.85111642,2675986.35111642,3.10513750820844,3.68675427728559,0.01248712,0.01859801,332537047,557043,698330,907120,450595,233.53648718,0.0007642250861620001,0.0003616,5785327091914270000000,10049451980015800000,0.450634021050313,305586,3.536875,511.130817511269,2675752.81462924,8.75613678188552,0.06965911
2017-11-25,8771.863206570288,0.0,156,557.826923076923,403,1047860.1025641,163466176,873329,776794,2899917.65325056,2897967.65325056,3.32053287277823,3.7306771850073,0.0109,0.014400000000000001,333018717,590665,697517,931673,481670,195.63976527,0.0005813390225320001,0.00033554,5785327091914270000000,10371186568054000000,0.44992243867382,336533,3.89505787037037,485.582180647951,2897772.01348529,8.61066229310435,0.06322771
2017-11-26,9349.11993048534,-0.02031474938415,153,563.052287581699,408,1042223.37254902,159460176,874507,757956,2050315.30767249,2048402.80767249,2.34453847444613,2.70253524963519,0.01065765,0.01361454,333519779,574913,712585,936208,501062,191.22207725,0.000580297875875,0.00030931000000000003,5785327091914270000000,10274937549338700000,0.44938275119098703,329524,3.8139351851851853,483.758008521391,2048211.58559524,6.21566740387732,0.062401399999999996
2017-11-27,9754.449718834221,-0.0012554644118550002,170,509.023529411765,335,1047396.64705882,178057430,1014166,830170,2426385.16650855,2424260.16650855,2.39249310912468,2.92019726864202,0.01252255,0.0187178,334106433,640222,829622,1057284,586654,236.5030831,0.000623877123133,0.00034511,5785327091914270000000,11365539621714300000,0.44898842077391304,379086,4.387569444444445,469.553792543122,2424023.66342545,6.39438983087071,0.072462
2017-11-28,9926.71193188782,-0.005580860093036001,156,551.621794871795,403,1062805.74358974,165797696,978834,764171,2880931.73888958,2878981.73888958,2.94322810495919,3.7674574655274498,0.01659425,0.02471195,334684971,600584,816712,1025707,578538,245.23091351,0.000670357670855,0.00036256,5785327091914270000000,10487850816806200000,0.44830946619354906,365821,4.234039351851852,453.077619928868,2878736.50797607,7.86924891675461,0.10187299999999999
2017-11-29,9863.795713366324,-0.135048414148734,173,501.28901734104,360,1064409.00578035,184142758,1074536,847575,3262042.94240396,3259880.44240468,3.03576887363841,3.84612623355419,0.01923331,0.02796543,335324058,660439,902833,1131583,639087,290.90212855,0.00073106232845,0.00038865,5785327091914270000000,11540901339911800000,0.44989475339564206,397917,4.605520833333333,462.610159907724,3259589.54027613,8.19163177314903,0.12034494
2017-11-30,9953.823255504512,-0.127153941513093,167,512.425149700599,350,1068302.41317365,178406503,1036023,821909,2697792.3267182,2695704.8267182,2.6039888368484,3.27980935446405,0.01338321,0.02459035,335913576,631810,851411,1084876,589518,270.63114407,0.000704366895104,0.00038419999999999996,5785327091914270000000,11290092016940500000,0.44958540230957306,384219,4.446979166666667,464.192546438355,2695434.19557413,7.01535893741361,0.09723082
2017-12-01,10862.869692666738,-0.047440088926869003,183,477.453551912568,340,1068084.66666667,195459494,1107138,905994,2319117.91462828,2316830.41462828,2.09469633833209,2.5572248984301,0.0120442,0.01686122,336490441,652412,869247,1116238,576865,247.0519056,0.000598587208431,0.00036635,5785327091914270000000,12117046922657900000,0.448838518663962,412725,4.776909722222222,473.435549094422,2316583.36272268,5.61289808643198,0.061500000000000006
